"","baseMean","logFC","lfcSE","stat","P.Value","adj.P.Val"
"CMTM4",7807.42269106255,-0.127559598602569,0.192026037267873,-0.664282825482805,0.506509311132198,0.860723320685195
"DYNC2LI1",702.656976775757,-0.127562498363573,0.291391445979062,-0.437770223264339,0.661552858333054,0.915196453917915
"ELOVL5",3457.23234281001,-0.127575586512573,0.292961797791397,-0.435468335715954,0.663222517861784,0.915761368917209
"SELENOW",8735.43257954514,-0.127588971758305,0.175624456924457,-0.726487494923249,0.467539970829141,0.844946172481618
"IFI27L1",222.742160776383,-0.127609025979988,0.280045717085903,-0.455672121351689,0.648625772312001,0.91046637850094
"PTPRJ",4322.59614865372,-0.127643573072613,0.138334454098453,-0.922717148843974,0.356154626678049,0.785742998615269
"BTBD9",5248.68937733824,-0.127696724846394,0.295132622169953,-0.432675737122883,0.665250358850974,0.916395645231148
"ENSG00000228201",23.3801415599527,-0.127699564051954,0.427751597864084,-0.298536731807909,0.765293545560929,0.944398088802711
"NOL11",943.308074188865,-0.127719359904469,0.219450218235174,-0.581996960092326,0.560568728488189,0.88072794320656
"ENSG00000256148",22.3481544516948,-0.127729251297808,0.487281091983568,-0.262126426407934,0.793223973570326,0.952007085425209
"INPP1",1415.32745943793,-0.127741194267607,0.217914769053889,-0.586197965480795,0.557742488747158,0.88046209991768
"MTERF4",1472.36174990742,-0.12779156656895,0.112311229384437,-1.13783427774194,0.255189688793273,0.723317663253781
"ACTR3B",1855.4955420721,-0.127822037356379,0.258820978336044,-0.493862739327181,0.621403120857643,0.900123219039917
"ZNF75D",585.01197554891,-0.127871649985901,0.176527097748331,-0.724374057110502,0.468836122434533,0.845708942017054
"BRF2",359.180918719251,-0.127878414475687,0.20563950607119,-0.621857234141659,0.53403574797394,0.872456214165262
"TIRAP",301.891363401151,-0.12789045052374,0.300084324616815,-0.426181709714581,0.669975444058842,0.917985767467678
"ENSG00000253259",21.9072720956605,-0.127931286008828,0.526461041966192,-0.243002379684238,0.808003553977619,0.956405334715676
"ENSG00000248896",57.4993592964112,-0.128008384777408,0.349398267535043,-0.36636811533294,0.71409040854438,0.931050707334468
"RPL37A",7237.93934609787,-0.128043044935136,0.263581594099452,-0.48578143467341,0.627122138599402,0.901151848187096
"ENSG00000277130",21.6900558790353,-0.128113728788865,0.519265725953671,-0.246720941486315,0.805124198517534,0.955763908184209
"MARK1",2219.33962274094,-0.128165031255714,0.141944328534829,-0.902924636571629,0.366565894169787,0.790291668139177
"DUSP22",1638.33703248748,-0.128170443692598,0.123292751324716,-1.03956187460718,0.298543497469321,0.747316604201303
"INO80C",140.996320911495,-0.128179660858175,0.280713997127048,-0.45662012642769,0.647944110381951,0.910340837385746
"PSRC1",2416.81364660459,-0.128241283946079,0.163530815259327,-0.78420255988276,0.432921263325106,0.827979888880359
"AMIGO1",2489.17397157983,-0.128349362314179,0.20486563481156,-0.626505086771815,0.530983701470425,0.87120536728595
"ZNF585B",1073.19877264579,-0.128372795473692,0.128633843773718,-0.997970609503938,0.31829361057803,0.763063552286054
"BRD7P3",55.1064198721146,-0.128380276167599,0.343566440685648,-0.373669430318612,0.70865027150785,0.929116683834165
"SMG8",777.490171890488,-0.128392435816192,0.250940739902029,-0.511644445881201,0.608899873207641,0.895580754710861
"USP34-DT",188.723909669292,-0.128410606698503,0.195581304587138,-0.656558698028787,0.511464713257115,0.863713643128321
"GRN",3172.92098006362,-0.128446753158974,0.203124816845324,-0.632353816504776,0.527155704939216,0.869022860334503
"HUWE1",36717.0012396573,-0.128468231647229,0.168809247294825,-0.761026032080215,0.446641518691135,0.834968529215211
"ENSG00000278934",28.3912622921916,-0.128483182615385,0.716401489401355,-0.179345219846974,0.857666642104526,0.967253245453504
"ZKSCAN5",1158.34081592991,-0.128512868999323,0.156085171482003,-0.82335091654841,0.410308466704285,0.816280475605774
"C2orf92",244.894487867426,-0.12858530528387,0.257296674937131,-0.499755021378681,0.617247584971926,0.899086847342778
"RALGAPA1",4935.37695784608,-0.12859643173301,0.122863750256198,-1.04665885149085,0.295256948332276,0.746283312683719
"PRKAR1A",14216.4243728611,-0.12862664680929,0.281160882691891,-0.45748414778682,0.647323093799471,0.91012633053874
"TGOLN2",16344.5900350517,-0.128644457755554,0.17717271383908,-0.726096332601181,0.467779717131835,0.845001138139559
"ENSG00000264270",31.4664895000285,-0.128742509151408,0.426450943320659,-0.301892893351165,0.762733713445107,0.943591841054564
"LAMC3",728.42839528747,-0.128782975947539,0.3653308816194,-0.352510511503117,0.724455436724827,0.934461065868979
"COPS5",1937.0179100656,-0.128814068770422,0.205728273579701,-0.626136925805281,0.531225133961526,0.87120536728595
"MED10",727.01849409981,-0.128856623527865,0.227232276203657,-0.567070073321704,0.570666574300546,0.883848099405764
"NUS1",891.88410497476,-0.128870024044008,0.22833155643377,-0.564398658060162,0.57248285193589,0.884949134014422
"KRBOX5",766.0917806801,-0.1288805475844,0.157171031834184,-0.820001918167522,0.412215013677515,0.816931524156374
"CCDC32",808.028837870367,-0.128890465877148,0.244846244609714,-0.526413897352604,0.598600661859302,0.89357829945248
"TMEM39B",312.368266687433,-0.128947649554679,0.195554594401837,-0.659394630686661,0.50964238913822,0.862597513855213
"DDX5",21626.7878894956,-0.129007407098535,0.137320852286827,-0.939459702952272,0.347494772419257,0.780285750217823
"ZNF146",3080.87915776522,-0.129124284796045,0.196151228395481,-0.658289452746657,0.510352154070026,0.862992183341792
"ZBTB39",617.888767750137,-0.129126335660381,0.169290256813489,-0.762751135776483,0.445611827800903,0.834494522318015
"MEF2C-AS1",314.599277516681,-0.129128478154303,0.251695731405509,-0.513034040876372,0.607927508982833,0.895580754710861
"IMMP2L",301.213849835195,-0.129166661699412,0.199955074208783,-0.64597841395384,0.518293335089204,0.865305063732292
"SH3GLB1",3443.95286796566,-0.129191295016381,0.186658034571827,-0.692128229640534,0.488856805012656,0.854899685945503
"ZNF431",1227.04065466504,-0.129196567205198,0.141964180772905,-0.910064542350079,0.362788472691336,0.788426812877406
"JOSD1",2341.70153663203,-0.129199779657498,0.170893694238215,-0.756024265455935,0.449634647243448,0.836058383673201
"ENSG00000281383",470.175532800448,-0.129238821687622,0.302373110719941,-0.427415061411737,0.669077039153049,0.917985767467678
"EIF3J",1806.69726499656,-0.129262971674416,0.197656030225334,-0.653979398083897,0.513125078741471,0.863713643128321
"HAX1",1591.47182232191,-0.129274069770624,0.231982538487346,-0.557257760060575,0.577351331041125,0.887817569715008
"ZNF318",3705.86328037472,-0.129300095533393,0.179964837030789,-0.718474217889977,0.472464939284674,0.847614016477881
"PDCD4-AS1",30.8295107621431,-0.129324612278993,0.408730492010617,-0.316405589518957,0.751694674911635,0.9413708348739
"RIC1",1645.11614553269,-0.12932645218421,0.11580659929771,-1.1167450988846,0.264103328927689,0.728596226011759
"SNRPD2",1151.57745669093,-0.129328142415925,0.188392159482297,-0.686483677300158,0.492408153881335,0.856541534010331
"NDUFV2-AS1",98.8560445936165,-0.129392584933535,0.308171010715596,-0.419872669506052,0.674578474336593,0.918660281614166
"GABARAPL2",4830.29511281087,-0.129397244583336,0.27742446522835,-0.466423336084755,0.640912510987227,0.907588275784404
"HNRNPDL",8909.53927213954,-0.129400395249342,0.187492842272615,-0.69016178794278,0.490092450525925,0.855592320515377
"ENSG00000261019",44.8022009618265,-0.129432630759725,0.410515192290072,-0.31529315647901,0.752539080565052,0.941588532684309
"SURF4",2770.48232270321,-0.129440431041473,0.14290386882342,-0.905786750962052,0.365048734992589,0.789491194059918
"ENSG00000287463",33.628662007541,-0.129451375028301,0.453196725474458,-0.285640578918077,0.775153420244541,0.947387974229848
"CEP192",4487.73256659309,-0.129502955826036,0.172316762012722,-0.751540095771269,0.45232767964201,0.837616020404599
"ENSG00000230725",34.8546056566284,-0.129538420569749,0.45031588669936,-0.287661227142606,0.773606072265493,0.94694850068487
"OTUD4",2836.56873553261,-0.129571884457486,0.123535386153931,-1.04886452773971,0.294240473556725,0.746283312683719
"MT-TK",889.739891264597,-0.129582512512417,0.406713597895253,-0.318608753636484,0.750023214694614,0.941105109087306
"CDKN2C",238.991215853086,-0.129587737631501,0.34907192565434,-0.371235061051063,0.710462461025213,0.929829279348258
"LINC01140",75.6746361981217,-0.129622339598407,0.397677519352738,-0.325948370954892,0.744463417649842,0.939895325969747
"KCNN3",7382.19146713563,-0.129667314274249,0.217420101476726,-0.596390643705634,0.550914289426535,0.878469625767405
"KPNB1",9011.35380142885,-0.129670819446666,0.191196592359166,-0.678206749642679,0.497640613565462,0.85819310129868
"UBL5",1229.03963099013,-0.12968732860423,0.240727505781135,-0.538730828383772,0.590072598638307,0.891390952764968
"ENSG00000283982",57.3073110980045,-0.129715064951515,0.452348322910268,-0.286759248087775,0.774296668308357,0.947083898536547
"IGSF22",188.293872113082,-0.129728841158059,0.290089955591406,-0.447202113198234,0.654729135754255,0.913618831184819
"ENSG00000288736",47.1099649734977,-0.129765338218906,0.411366425498447,-0.315449512102673,0.752420379038887,0.941586344876831
"CYB5R1",1082.70864985831,-0.129776452450554,0.24951732187459,-0.520109992667287,0.602986914044452,0.89471420264289
"SYT13",5741.24298859789,-0.129905520102264,0.404686049818776,-0.321003207697516,0.74820796005411,0.940378880347922
"CCDC25",2135.01544800701,-0.129914461603593,0.234872586174361,-0.55312739438714,0.580176179444298,0.888841519987319
"COX5A",2516.19734262668,-0.129948939229928,0.253534149076683,-0.512550043862628,0.608266105619824,0.895580754710861
"EHHADH",313.384932575814,-0.129961319588344,0.341929315844072,-0.380082413429591,0.703884239981455,0.927497859708528
"PIAS2",2689.15431422527,-0.129973821005675,0.101068357824243,-1.28599913764997,0.198443362637627,0.676283510019843
"FLNB",7461.4819852807,-0.129984641664341,0.181357481320709,-0.716731621534145,0.473539710450996,0.848105568192923
"ZBTB5",852.258854132767,-0.129998629993162,0.179650751817577,-0.72361862490376,0.469299903838864,0.845978048315328
"ENSG00000287077",63.1330511928515,-0.130040804362758,0.352341396676361,-0.369076144868112,0.71207096931782,0.93028061456022
"ARF3",7898.36867841843,-0.130048216431371,0.219452423045967,-0.592603237760243,0.553446711768926,0.879042475634728
"DHX32",841.996704684833,-0.130087211912678,0.168022430705712,-0.774225270794491,0.438797586606527,0.831052723811174
"GDAP1",4708.82942269319,-0.130156991515236,0.212278036429458,-0.613143939450789,0.539781168961074,0.87454526365484
"LAPTM4B",1137.20017082886,-0.130245317646661,0.306004205790715,-0.425632442894393,0.67037569614058,0.917985767467678
"WASF2",4751.10359606023,-0.130269230104992,0.166975205082873,-0.780171104088999,0.435290168304317,0.829587878099252
"GSTZ1",526.669889406384,-0.130305570785542,0.257634650788048,-0.505776573092812,0.613013506183945,0.897392033820281
"PRXL2A",8187.73826482422,-0.130328364678464,0.190788365232968,-0.683104362885664,0.494540898753898,0.857223384034424
"BANF1",650.330888663708,-0.130345260117797,0.240889913639234,-0.54109887022089,0.588439436914071,0.891338148757044
"MFSD12",1828.11466914004,-0.130358224359417,0.225848210721227,-0.577193965553805,0.56380843306087,0.881916245898489
"ENSG00000224675",41.7841323462541,-0.130379759176171,0.469798162910646,-0.277522922542736,0.781378607150739,0.948489469438635
"ENSG00000272476",40.9344762622902,-0.130400620485577,0.399695954645964,-0.326249537854544,0.74423556412789,0.939895325969747
"DECR1",1328.15735743664,-0.130406095332836,0.235074419440607,-0.554743879164548,0.579069858408783,0.888471249486188
"ATOH7",48.2851000090462,-0.130429979203577,0.471352817135919,-0.276714118303373,0.781999630197916,0.948489469438635
"MFSD6",8541.69079299901,-0.130434308998745,0.282043184234625,-0.462462191216221,0.643749909699193,0.908491966156184
"IFITM2",674.56070534814,-0.130466825829549,0.387669609600415,-0.336541277930002,0.736462729618158,0.937308381274045
"CPSF7",3035.23663786192,-0.130551936238089,0.10648083541739,-1.22606040538979,0.220175944432984,0.696520046901907
"PPP4R3B",3639.76850137249,-0.130570617139455,0.145786647399706,-0.895628093987699,0.370451425930246,0.793317248189368
"SLC35E3",1675.36516028558,-0.130582480057207,0.201155311762391,-0.649162475070277,0.516233363637256,0.864804331087948
"ENSG00000269737",118.703343843193,-0.130586510059688,0.288152568046452,-0.45318530716213,0.650415311525464,0.911129189167113
"ADAT2",166.681435365547,-0.130587383935813,0.323733999428809,-0.403378650886899,0.686669689842459,0.923372680230814
"WBP1L",2270.50249589081,-0.130605882599527,0.114400567382763,-1.14165415073986,0.253597805832447,0.721317093581758
"ENSG00000287649",24.5358361164883,-0.130607769292927,0.520542536136959,-0.250907006105959,0.801886007562564,0.955240442947294
"GGH",650.318649082608,-0.130614773682488,0.300176581704268,-0.435126461034756,0.663470637482521,0.915761368917209
"UBE2D2",2004.91495815981,-0.130661242102149,0.196192205349184,-0.665985898214445,0.505420114021608,0.860723320685195
"ACSM5",373.813499262408,-0.130673881051557,0.369505156331584,-0.353645622564178,0.723604479114326,0.934461065868979
"CGREF1",1392.50331038399,-0.130690739810421,0.233864227229295,-0.558831683489088,0.576276597113629,0.887167216095904
"PDCD2",913.895121064025,-0.130700177024513,0.145341750953018,-0.899261060001692,0.368513623516958,0.79185168421533
"NDUFAF4P3",23.7895623051057,-0.130706249420071,0.450318416523065,-0.290252951298908,0.77162272958687,0.946372583052132
"FBXL3",2537.44281772852,-0.130722156461948,0.236286440026345,-0.553235964143237,0.580101843356208,0.888841519987319
"CRYZ",705.62261187018,-0.130751414216751,0.379519860698858,-0.344517975886644,0.730456779728397,0.936294134605559
"CD63",4506.06904337732,-0.130777202348463,0.247781233044057,-0.527793008137989,0.597643010508559,0.893289955026324
"PDHB",2045.02852862635,-0.130791741838461,0.298121677985353,-0.438719326693468,0.660864921407473,0.915094974141273
"SMCHD1",4647.83291581311,-0.130827682610191,0.141871224531456,-0.922157985470717,0.356446174720414,0.786014513292116
"METTL3",1541.66283026024,-0.130864648326833,0.117255896896965,-1.11606027321445,0.2643963356299,0.728769024523261
"SLC1A2-AS1",75.4096077038474,-0.13087551467453,0.479588461289043,-0.272891291676954,0.784936780788866,0.949129136094367
"ZNF14",639.243765094319,-0.130880968787105,0.191665496608375,-0.682861397085623,0.494694428837427,0.857223384034424
"PKIA",3961.360838164,-0.130889254780566,0.269725130660128,-0.485269038373347,0.627485515144354,0.901151848187096
"SLC2A2",41.9824622522341,-0.130922203228644,0.4321509215902,-0.302954816680445,0.761924295409267,0.943591841054564
"B3GNT9",543.1626877302,-0.130927669922717,0.215074333180412,-0.608755438115856,0.542686554713299,0.875304638651734
"SMCO4",123.553110898439,-0.130934429230953,0.333936351009286,-0.392093968911196,0.694988783581915,0.92529762504277
"HEATR1",1815.43059635645,-0.130944548131894,0.140395949471031,-0.932680384478704,0.350985015637194,0.782291767634272
"GDA",6544.74873025498,-0.130972227822778,0.374615932708812,-0.349617345091891,0.726625891994117,0.934989212352392
"TMOD4",21.1139826224367,-0.130978755526936,0.538942799281853,-0.243029048168871,0.807982894734124,0.956405334715676
"PPA2",1256.4703421161,-0.131016447947641,0.160879475069846,-0.814376401282761,0.415429353463821,0.818206379713027
"GRIN2B",32890.5517050194,-0.131086241536329,0.347652386989066,-0.377061244053681,0.706128091851236,0.928256198356836
"CASP2",586.622244541467,-0.131192962524679,0.166486714836207,-0.788008596684423,0.430691677443597,0.826934681926832
"MECR",985.547867768519,-0.131442326247463,0.177462215804467,-0.740677815001988,0.45888881387433,0.841638344761094
"POTEJ",65.570826712223,-0.13149733543945,0.308048088267046,-0.426872752819865,0.669472012337747,0.917985767467678
"MFF",2678.44941810921,-0.131553412522271,0.197764797624345,-0.665201360922468,0.505921710164778,0.860723320685195
"RNF43",46.9890815254069,-0.131554988665021,0.358413263865184,-0.367048326410447,0.713582970649329,0.930790514945781
"SYTL4",1483.6699877168,-0.131597913336391,0.382773318070796,-0.34380116670528,0.730995822754559,0.936473081590717
"SLC30A9",5325.95473461061,-0.13161995062627,0.249392576609681,-0.527762102687865,0.597664463554155,0.893289955026324
"PLPP3",6361.61472489491,-0.13165251107,0.233885503114617,-0.562892993865818,0.57350775127327,0.885385947028841
"EXTL2",693.917209789071,-0.131751574397516,0.256586908480271,-0.513477383463805,0.607617427306591,0.895580754710861
"CCDC18",370.791172875979,-0.131889594153796,0.228323910697402,-0.577642498111329,0.563505508437916,0.881916245898489
"RPL7A",9262.03424691277,-0.131897353109993,0.213565176565884,-0.617597659088877,0.536840588068605,0.874109765923473
"ZFP28",1281.97971995978,-0.13191709269871,0.160106739881256,-0.82393216423335,0.409978103415749,0.816069817243656
"THAP12",973.343621890721,-0.132030822895987,0.210988957474466,-0.625771246402625,0.531464994193162,0.871233476465088
"PEX3",731.179548370365,-0.132117806321135,0.227351188798136,-0.581117728126075,0.561161111209418,0.881080493378777
"LMBR1",3022.01142420083,-0.132131383505095,0.17386835179486,-0.759950745153387,0.447284027255259,0.835045270798586
"HPS5",1335.24046498445,-0.132211553040692,0.19793981488696,-0.667938146330971,0.504173076222335,0.860440542012181
"SLC12A6",2878.78116213257,-0.13230398984893,0.131805596847918,-1.00378127342792,0.315484052617132,0.760975096898169
"RTCB",1976.30650746211,-0.132319839625165,0.235645217037948,-0.561521431618348,0.574442124365188,0.886062322697477
"AIMP2",379.503503599057,-0.132416120407812,0.203497008332175,-0.650703032408541,0.515238205321369,0.86445061979141
"HTR1DP1",62.3145397336789,-0.13251068369459,0.373842464743045,-0.354455943857713,0.722997215205288,0.934461065868979
"ENSG00000249684",236.577210335335,-0.132521191572949,0.517748627753752,-0.255956625414714,0.797984329759369,0.954265756496283
"MSTO1",190.486962258879,-0.132536268937637,0.20383117097254,-0.650225715258694,0.515546432728504,0.86464893117434
"PPP1R9A-AS1",239.7995824673,-0.132547449579612,0.360898909370749,-0.367270296856029,0.71341740796001,0.930760887967111
"PEBP1P2",21.6498115797485,-0.132554078531042,0.541309014701426,-0.244876909364157,0.806551741115654,0.956046748283475
"SPRTN",564.443168164063,-0.132644253836749,0.191308862196658,-0.693351328912276,0.488089098344938,0.854710525490611
"PLPP6",402.973785043356,-0.132735679568847,0.201935894432138,-0.657315926631626,0.510977797798999,0.863642558325617
"ENSG00000256458",45.6382890588497,-0.132757177413408,0.347767055990782,-0.381741671979784,0.702652986915984,0.927127196953531
"XKR4",2817.10045059983,-0.132762721264007,0.252970580929933,-0.524814864937909,0.599711896889834,0.894209486764117
"ENSG00000213315",23.6581976779559,-0.132771749145344,0.440523899998227,-0.301395109654388,0.763113222981364,0.943591841054564
"SCARNA10",1399.50249905237,-0.132862044294625,0.338159885513361,-0.392897117565932,0.694395470590495,0.92529762504277
"GIT2",2695.20925144123,-0.132877677206861,0.14083664098345,-0.943487974997047,0.345431363177044,0.77948045064256
"KANSL1-AS1",78.3002930608065,-0.133014658443944,0.422908821737628,-0.31452325325686,0.753123658353663,0.941834225049873
"ZNF230-DT",35.0645088950978,-0.133032180092605,0.493496866393189,-0.269570465694939,0.787490724374248,0.949994369260127
"TIMP1",1026.92770420822,-0.133038519407494,0.394701154401257,-0.337061389164942,0.736070623006916,0.937211055822754
"LBHD1",89.4049862748033,-0.13305965049674,0.28525473053567,-0.466459049590071,0.64088695289797,0.907588275784404
"ENSG00000280304",57.7361700380639,-0.133128229139068,0.463634963985395,-0.287140184585522,0.774004984239487,0.947083898536547
"GLG1",15634.5563260957,-0.133139542461765,0.182939723811387,-0.727778197582902,0.46674937286715,0.844753646920293
"MIR2052HG",70.0304606882431,-0.133173999522598,0.454824123811788,-0.292803289338512,0.769672513867363,0.945337199319267
"POLR3C",1137.40937929209,-0.133180137784429,0.153062466208808,-0.870103174757055,0.384244022882438,0.800849160033714
"RPS9",4482.24146248336,-0.133186739532624,0.215369604927303,-0.618410102844275,0.536305039855527,0.873708318331253
"ENSG00000281016",38.7317161898436,-0.133189654357618,0.432280648762788,-0.308109221957573,0.757999224257395,0.942828302798064
"EFCAB13",260.266146749798,-0.133228303569623,0.281177395066582,-0.473822952723758,0.635626165473187,0.905004180557153
"IFT88",1071.4927444379,-0.133239264124982,0.216388365703384,-0.615741348625095,0.538065242633026,0.874293510950676
"ENSG00000248206",146.386690797698,-0.133304872180605,0.25550243075331,-0.521736219055043,0.601854003122843,0.89471420264289
"WDR77",489.833622674305,-0.133338174012163,0.194635401246396,-0.685066401889372,0.493302020424309,0.856927577819604
"PDCD10",1055.03114243933,-0.133389483249697,0.249563475678265,-0.534491206644603,0.593001731638366,0.891963689620184
"TM9SF4",3521.84491648516,-0.133456213439139,0.136640380850061,-0.976696732026707,0.328719313524152,0.769540573088059
"ENSG00000223522",165.017460676952,-0.133549319309845,0.235506192709189,-0.567073492945283,0.570664251081081,0.883848099405764
"SBNO1",6664.53083401658,-0.133567107921389,0.184306815459284,-0.724699776232073,0.468636232438948,0.84562680626707
"PRKD1",1109.2823720158,-0.133613513279354,0.18385338466089,-0.726739480623643,0.46738556299011,0.844946172481618
"THY1",18315.9237456526,-0.133641529486882,0.315625291815338,-0.423418315808073,0.6719900839427,0.918173636449087
"TRMO",616.773796904108,-0.133651492184367,0.229032392400087,-0.583548426420384,0.559524167095954,0.88072794320656
"ENSG00000288054",24.4161410587423,-0.133779556674718,0.479966698157903,-0.278726747476773,0.780454534133606,0.948489469438635
"ENSG00000247970",74.4137716388355,-0.133783020224887,0.340577919375591,-0.392811784363949,0.69445850022179,0.92529762504277
"POLDIP3",63.3009837384387,-0.13381067193889,0.236528563823548,-0.565727326018492,0.571579156235554,0.88414790179653
"PCDHGB8P",198.147974514203,-0.13387044092346,0.286244467095799,-0.467678702340321,0.640014373720551,0.907079207069683
"PAPOLA",5185.10595794235,-0.133931725782968,0.216411768574179,-0.618874503292368,0.535999036304379,0.873562849869118
"CCDC171",1192.39423706362,-0.133953846421025,0.116970037338001,-1.14519794529899,0.252127169322562,0.720286760835752
"ENSG00000271580",23.5405924075692,-0.133963910948235,0.534093306067231,-0.250824920339615,0.801949473694801,0.955240442947294
"ENSG00000257711",96.5375061283236,-0.133983083054689,0.333633883244012,-0.401587158210479,0.68798788231717,0.923620718511986
"ENSG00000233517",40.9094943062843,-0.134062535007555,0.334932786393179,-0.400266980283558,0.688959885548239,0.923895815287061
"PPIB",2340.51997768841,-0.134105399426582,0.267441415384668,-0.501438414965367,0.616062609862342,0.898840136903357
"ENSG00000285103",261.294392153205,-0.134123918852947,0.260662135965756,-0.514550831696427,0.606866930981986,0.895417495896187
"ENSG00000227081",30.8448008240969,-0.134265213372373,0.379873518304771,-0.353447152545793,0.72375324133096,0.934461065868979
"NEK8",118.772499995808,-0.134317992753237,0.401394362185604,-0.334628498571509,0.737905344344625,0.938031044797598
"SLC27A6",151.40949924506,-0.134483903080126,0.527425756784056,-0.254981675335943,0.798737252511227,0.954273201426579
"RALGAPB",5034.73162199711,-0.134546750152161,0.155179316498449,-0.867040487019456,0.385919826655563,0.801777656362558
"ENSG00000259959",277.937152088351,-0.134556681893978,0.146519886512411,-0.918350983588705,0.358435143629835,0.786683149346198
"FAM78A",592.129842887905,-0.134560196080206,0.225786163614734,-0.59596298518013,0.551199954566319,0.878539191132134
"SLC25A38",879.35601363447,-0.134591972103669,0.142845422013191,-0.94222111011188,0.346079448156452,0.77948045064256
"TLCD3A",288.994516607194,-0.134605228978721,0.203834879438883,-0.660364062074472,0.5090202287298,0.86218665537215
"ST8SIA3",8566.74893670614,-0.134668398154212,0.361927233666565,-0.372086943527104,0.709828117116979,0.929381331864052
"KCNK6",214.335254499615,-0.134727721724413,0.234400146244534,-0.5747766112051,0.565442386753641,0.882268479390468
"NUP98",3347.81037854135,-0.134753975851042,0.14150785470791,-0.952272056764564,0.340959025455587,0.777394797483513
"ZNF607",616.190877397177,-0.134783845435391,0.147269309379258,-0.915220190842929,0.360076046993429,0.787328240421829
"TFAM",903.814653842173,-0.134801307544594,0.1985543831799,-0.678913783648166,0.497192491626122,0.85819310129868
"RUFY3",13207.3048212899,-0.134815012394113,0.239845284346929,-0.562091569826769,0.574053631747199,0.885802037606084
"SGMS2",313.956980613906,-0.134822746844836,0.59211541117826,-0.227696736648941,0.819882009584543,0.958240004740918
"FBXW9",208.307812972208,-0.13485566831745,0.262878334449024,-0.512996510724624,0.607953761476129,0.895580754710861
"METTL16",1536.99632126266,-0.134860476494361,0.124331535616712,-1.0846843950364,0.278061461676104,0.737735247048952
"MALINC1",156.773076738652,-0.134872414947404,0.235128164650103,-0.573612332440517,0.566230164539031,0.882627143564127
"CEPT1",907.128139943624,-0.134875434385077,0.22107388841593,-0.610092106994206,0.541800794902861,0.875174916551166
"ACTR1A",5692.94699325432,-0.134903974880287,0.187507883550886,-0.719457615997662,0.471859007954112,0.847467969845634
"RWDD2A",636.224461592977,-0.134924947957817,0.22595787261256,-0.597124350649058,0.550424361365092,0.878254800658548
"CCDC115",926.981258826266,-0.134929422711407,0.198678991612039,-0.679132814278038,0.497053712463934,0.85819310129868
"ENSG00000265179",35.167463268681,-0.135031106871713,0.590751126761674,-0.228575284505871,0.819199036139401,0.958240004740918
"CFTR",152.392230019524,-0.135035885280865,0.293020206332376,-0.460841547315317,0.644912291151781,0.909389498239096
"ACTL10",136.332809133352,-0.135055900245416,0.324930269280265,-0.415645795464272,0.677669210698449,0.920038570773133
"ZNF658",245.455637597347,-0.135060622290784,0.326896745876983,-0.413159886093236,0.67948947573242,0.920694006006509
"MICB",88.5168408619862,-0.135079510269657,0.567502046724528,-0.23802471030598,0.811861928849544,0.957393414227507
"ARF5",1964.01005991573,-0.135084827403007,0.253736852694008,-0.532381583395421,0.594461737860685,0.892578320828069
"MTND6P3",21.3078799844835,-0.135120995186513,0.559761847319167,-0.24139014803106,0.809252747760454,0.957016349833563
"ENSG00000203279",92.207958180568,-0.135230644753927,0.524162057591064,-0.257993959683801,0.796411568941375,0.953643257924884
"ENSG00000233170",90.6308015861567,-0.135262308049526,0.353178737369035,-0.382985422783793,0.70173057251066,0.926867011455725
"SUN1",5094.60021584176,-0.135298233449839,0.151741818850257,-0.891634451695579,0.372588897791187,0.793883212621866
"CCDC113",1481.1172495981,-0.13532215693785,0.271831573882526,-0.497816184503756,0.618613607475542,0.899413256159532
"RFC4",265.650266744211,-0.135325063902348,0.296006531310592,-0.457169182393327,0.647549447217781,0.910328103469371
"PEAR1",316.848304233319,-0.135359097216574,0.277268906521808,-0.488187077716656,0.625417336768131,0.900876745065221
"ADAM17",2116.80370032969,-0.135427834744151,0.113651576326624,-1.19160542353539,0.233415997410736,0.70708909235672
"ENSG00000280375",50.3922549867337,-0.135428000724213,0.365708631958707,-0.370316664386267,0.711146558654886,0.930221236756467
"HAVCR1",32.5963964904786,-0.135429970837735,0.416105943831606,-0.325469926217979,0.744825440063457,0.939895325969747
"GYG1",1100.47504619366,-0.135455312156502,0.265474717543197,-0.51023808749118,0.609884671693924,0.895831078385356
"DRG1",1107.791983617,-0.135466613713147,0.192483612043116,-0.703782583230009,0.481568181722465,0.85258824706387
"KBTBD11-AS1",285.015579616364,-0.135545964358449,0.348541103796937,-0.388895205993894,0.69735366864426,0.925938570885592
"SLC2A1-DT",143.717584899244,-0.135546629419111,0.421964734024565,-0.321227388190265,0.748038078300711,0.940378880347922
"MLIP",992.912751775372,-0.135611077446748,0.653959210895396,-0.207369320880229,0.835721440226597,0.961378288268245
"AOAH",363.641421622064,-0.135653422000361,0.262249428753319,-0.5172687034829,0.604968598006073,0.895057477952419
"ZNF778-DT",168.857269115505,-0.135675086071479,0.261223318236061,-0.519383518238877,0.603493322501215,0.894756196424113
"FAR2",1223.32657484726,-0.135698118456158,0.219416669611371,-0.618449449153087,0.536279110308772,0.873708318331253
"GPC6",481.446154476021,-0.135764662457566,0.267743319739611,-0.50707021407519,0.6121055535088,0.89707234546227
"FAM3C",1592.38256083762,-0.135787805874952,0.321672975301552,-0.422129977650928,0.672930147998639,0.918173636449087
