"","Chr","baseMean","logFC","lfcSE","stat","P.Value","adj.P.Val","DifExpressed","start_position","end_position","strand","percentage_gene_gc_content","transcript_length","cds_length","Description"
"ACO1","9",1761.95439738479,-0.531326999423884,0.135958197035685,-3.90801739805675,9.30566066803003e-05,0.0135582354769262,"DOWN",32384603,32454769,"+",41.71,3618,2670,"aconitase 1"
"IFT74","9",844.477063254063,-0.57575614263837,0.164415189981368,-3.50184275980593,0.000462052220417128,0.0307010851731007,"DOWN",26947039,27066134,"+",37.42,652,525,"intraflagellar transport 74"
"PTAR1","9",4764.78723810287,-0.588214338131331,0.154275367048256,-3.81275604385595,0.00013742574290318,0.0165362140191856,"DOWN",69709522,69760011,"-",36.07,9876,1053,"protein prenyltransferase alpha subunit repeat containing 1"
"NMRK1","9",436.464492201965,-0.751277891434317,0.233857146561214,-3.21255049281834,0.00131562020337566,0.0494093016131114,"DOWN",75060573,75088217,"-",40.5,2050,612,"nicotinamide riboside kinase 1"
"HAUS6","9",993.533580326671,-0.75484129693687,0.179579442053413,-4.20338368526813,2.62954302306725e-05,0.00688398910174097,"DOWN",19053141,19102904,"-",39.6,6323,2868,"HAUS augmin like complex subunit 6"
"ALDH1A1","9",2262.90463686168,-0.917737791367294,0.277707015184049,-3.30469790530523,0.000950788224478982,0.04196307298768,"DOWN",72900671,73080442,"-",36.05,2096,1506,"aldehyde dehydrogenase 1 family member A1"
"HSDL2","9",2428.88748525938,-1.09574499527053,0.241692584045438,-4.53363101560672,5.79782756276104e-06,0.00315639922849399,"DOWN",112380080,112472405,"+",40.76,2983,1038,"hydroxysteroid dehydrogenase like 2"
"IL33","9",591.520394616921,-1.28520893691601,0.398175327126058,-3.22774629506143,0.00124769579458191,0.0480521823053473,"DOWN",6215786,6257983,"+",37.75,2327,435,"interleukin 33"
"SYT15","10",171.890719955439,1.54818453112426,0.308142525428416,5.02424820777915,5.0540839053458e-07,0.00146638941781651,"UP",46578217,46594173,"+",52.37,6428,1425,"synaptotagmin 15"
"ENSG00000227076","10",30.092077706315,1.3405174291042,0.372653460572174,3.59722254301883,0.000321633288617088,0.0246171605015598,"UP",127934594,127937394,"+",51.62,371,NA,"novel transcript"
"KCNMA1-AS3","10",121.579120486884,1.24901016301314,0.37658438530343,3.31668070094504,0.000910936582380243,0.0411214959839776,"UP",77350851,77376613,"+",44.63,1514,NA,"KCNMA1 antisense RNA 3"
"SFTA1P","10",95.876288486947,1.22401960444879,0.378780853910516,3.23147168557245,0.00123154524714701,0.0478108400441372,"UP",10784436,10798639,"-",37.91,412,NA,"surfactant associated 1, lncRNA"
"ENSG00000287945","10",39.304908130031,1.15720669430313,0.359267006417927,3.22102133964669,0.00127734636690637,0.0484990568759772,"UP",35443411,35444569,"-",44.78,1005,NA,"novel transcript, antisense to CCNY"
"ENSG00000289972","10",85.6229872073909,1.1552194070454,0.350970650872422,3.29149860301375,0.000996551116819617,0.0432721459809681,"UP",103660155,103685914,"+",54.02,490,NA,"novel transcript, antisense to SH3PXD2A"
"SYT15-AS1","10",447.968043646797,0.94893368826212,0.264934554602929,3.58176640900745,0.00034127887829834,0.0255547088251506,"UP",46580708,46598150,"-",49.85,2748,NA,"SYT15 antisense RNA 1"
"SNORA12","10",793.283444962494,0.929693076423737,0.271717909536643,3.42153771905993,0.000622680871742905,0.0340069706528812,"UP",100237156,100237302,"-",42.18,147,NA,"small nucleolar RNA, H/ACA box 12"
"ENSG00000289328","10",76.6962126965405,0.904296350865638,0.272964157626073,3.31287579559955,0.000923419781230116,0.0414314103649919,"UP",10462473,10463973,"+",35.64,1501,NA,"novel transcript"
"NEURL1","10",3090.7054969292,0.872821356641127,0.259633688537516,3.36174154270049,0.00077452582665169,0.037767503313302,"UP",103493705,103592546,"+",50.53,4582,1725,"neuralized E3 ubiquitin protein ligase 1"
"TRIM8-DT","10",654.946170667378,0.867567435599906,0.236376727639772,3.67027432972184,0.000242290296998036,0.0217038263822018,"UP",102642792,102644140,"-",65.53,1349,NA,"TRIM8 divergent transcript"
"SPRN","10",525.424893618227,0.860564644183057,0.233908764701221,3.67906113001915,0.000234094156969331,0.0212747074860397,"UP",133420666,133424625,"-",66.16,3128,456,"shadow of prion protein"
"FAM53B","10",2298.91403250867,0.737828205928455,0.227198537686519,3.24750420245436,0.00116421944840476,0.0466962049404933,"UP",124619292,124744378,"-",52.7,5759,1269,"family with sequence similarity 53 member B"
"GRK5","10",847.494932372042,0.72001517602953,0.169603670935597,4.24528061248709,2.183200265978e-05,0.00614966564698129,"UP",119207571,119459745,"+",50.47,6798,1773,"G protein-coupled receptor kinase 5"
"ADGRA1","10",1590.78240975032,0.607343429046725,0.179176746261416,3.38963309536061,0.000699862257615772,0.035560648240956,"UP",133087924,133131675,"+",59.78,4264,1683,"adhesion G protein-coupled receptor A1"
"BTAF1","10",2962.29239465269,-0.411996714393102,0.126963119314737,-3.24501096552123,0.00117446100977352,0.0468059029571453,"DOWN",91923770,92031437,"+",37.3,8361,5550,"B-TFIID TATA-box binding protein associated factor 1"
"ZDHHC6","10",944.693942687154,-0.451760098538468,0.11785940302864,-3.83304248052818,0.000126568086396805,0.0156182435591486,"DOWN",112424428,112447572,"-",39.22,2906,1152,"zinc finger DHHC-type palmitoyltransferase 6"
"NHLRC2","10",2532.76590785931,-0.460333259642691,0.132512886698715,-3.47387541778724,0.000512999161722391,0.0316515248097391,"DOWN",113854661,113917194,"+",35.52,11051,2181,"NHL repeat containing 2"
"OGA","10",13593.3849869156,-0.49191279399838,0.137416740522026,-3.57971519430366,0.00034396889071806,0.0256270003442501,"DOWN",101784443,101818465,"-",41.92,5043,2592,"O-GlcNAcase"
"ZNF438","10",685.155109936243,-0.500161495932955,0.143974161834864,-3.47396706158034,0.000512823982638264,0.0316515248097391,"DOWN",30820207,31031937,"-",39.39,857,288,"zinc finger protein 438"
"ATE1","10",2810.44824773056,-0.517602344402088,0.154656370688644,-3.34678967376088,0.000817532135877306,0.0389827822327916,"DOWN",121709393,121928801,"-",39.73,527,489,"arginyltransferase 1"
"MRPS16","10",1122.95639123018,-0.548526231649091,0.144750296429711,-3.7894653425836,0.00015097187169868,0.0170626434060947,"DOWN",73248843,73252693,"-",47.47,2580,NA,"mitochondrial ribosomal protein S16"
"COMMD3","10",136.821359150539,-0.560326047895489,0.164741803270816,-3.40123779617964,0.000670814469743694,0.0350417251948617,"DOWN",22316386,22320306,"+",37.41,2290,NA,"COMM domain containing 3"
"SAMD8","10",6143.89959077126,-0.576908612429964,0.158318601942061,-3.64397237818645,0.000268462243868533,0.0224672243259665,"DOWN",75099586,75182123,"+",43.24,919,761,"sterile alpha motif domain containing 8"
"RAB18","10",2865.43143746653,-0.649564892484715,0.195839905736592,-3.31681579421505,0.000910496254384605,0.0411214959839776,"DOWN",27504174,27545117,"+",36.57,4941,150,"RAB18, member RAS oncogene family"
"IKZF5","10",1561.46974515676,-0.711543677299751,0.216548248167394,-3.28584360908669,0.00101677445349603,0.0436519826701974,"DOWN",122990807,123008812,"-",38.31,4532,1260,"IKAROS family zinc finger 5"
"COX15","10",836.624286048937,-0.71595338074917,0.148929606072829,-4.80732743225719,1.52961354237793e-06,0.00176167776837869,"DOWN",99710868,99732127,"-",42.22,5030,1233,"cytochrome c oxidase assembly homolog COX15"
"ZNF518A","10",2121.15189096088,-0.723949809833507,0.149797223694782,-4.83286533606648,1.34581827061268e-06,0.00176167776837869,"DOWN",96129715,96205288,"+",38.02,8294,4452,"zinc finger protein 518A"
"GLUD1","10",11191.5598833601,-0.802733590002871,0.206308982929047,-3.8909289290566,9.98611817978359e-05,0.0139987095991824,"DOWN",87050202,87094843,"-",42.02,3300,1677,"glutamate dehydrogenase 1"
"ADD3","10",16785.3309684519,-0.877910051415587,0.237995716783418,-3.68876408063473,0.000225346050927563,0.02104331887156,"DOWN",109996368,110135565,"+",38.65,697,NA,"adducin 3"
"ARHGAP19","10",391.638493547749,-0.91147035632468,0.177959122279467,-5.12179620044039,3.02638883217301e-07,0.00121993733824894,"DOWN",97222173,97292673,"-",42.77,5525,902,"Rho GTPase activating protein 19"
"AGGF1P2","10",25.3643562828041,-1.69377483909879,0.44607665430287,-3.79704883176597,0.000146428952721806,0.0168424372117324,"DOWN",133640789,133642894,"+",42.12,2106,NA,"angiogenic factor with G-patch and FHA domains 1 pseudogene 2"
"ENSG00000288033","11",69.8986079617924,1.92375905626366,0.51488344106087,3.73630010765142,0.000186747773220907,0.0187414176063106,"UP",512513,518134,"+",51.14,944,NA,"novel transcript"
"ENSG00000255132","11",36.3187593067688,1.80842287884555,0.560738687767446,3.22507242374465,0.00125940804579179,0.0483492745960638,"UP",41394595,41426504,"+",36.73,578,NA,"novel transcript"
"ENSG00000270403","11",57.8042862915977,1.69737533740172,0.434094685489878,3.91015000675767,9.22388210898287e-05,0.0135205341022945,"UP",117659056,117668872,"+",50.49,706,NA,"novel transcript"
"SNORD67","11",49.0933456354633,1.65796490018618,0.429614217506493,3.85919467425707,0.000113761290533347,0.0150017528665195,"UP",46762389,46762499,"-",51.35,111,NA,"small nucleolar RNA, C/D box 67"
"DUSP8","11",3853.9071295133,1.02919977837871,0.310022453110181,3.31975883699279,0.000900952411815476,0.0409707593572732,"UP",1554051,1572271,"-",64.56,4455,1878,"dual specificity phosphatase 8"
"ENSG00000237654","11",258.17521624897,1.02305585073845,0.29242467435244,3.49852779353846,0.000467834326788204,0.0307473940970095,"UP",131502715,131540867,"-",45.04,682,NA,"novel transcript"
"PITPNM1","11",4060.28019161291,1.00361565160475,0.223305721254951,4.49435709020149,6.97804472744754e-06,0.00341110227445574,"UP",67491760,67506263,"-",62.46,4224,3732,"phosphatidylinositol transfer protein membrane associated 1"
"LRFN4","11",721.006180010796,1.00087628484872,0.210494588250586,4.75487894091228,1.98565365389642e-06,0.00218295542150631,"UP",66856647,66860475,"+",70.38,274,NA,"leucine rich repeat and fibronectin type III domain containing 4"
"B4GALNT4","11",3914.59307533956,0.969046269876787,0.277955654354426,3.48633407774155,0.000489689050670188,0.0310831968759643,"UP",369499,382117,"+",66.45,3750,3120,"beta-1,4-N-acetyl-galactosaminyltransferase 4"
"STARD10","11",1150.83030790883,0.905910883889535,0.259778851419172,3.48723877613803,0.000488035423998172,0.0310804212078817,"UP",72754729,72794047,"-",54.41,426,426,"StAR related lipid transfer domain containing 10"
"BCL9L","11",3178.53651501296,0.839883325588548,0.170550308228887,4.92454885781491,8.45552013640634e-07,0.00146638941781651,"UP",118893875,118925926,"-",59.41,10005,4500,"BCL9 like"
"CSKMT","11",203.20129727425,0.815310583912108,0.250528728942938,3.2543596391207,0.00113648305206349,0.0461966035247187,"UP",62665309,62668496,"+",52.54,1368,NA,"citrate synthase lysine methyltransferase"
"BRSK2","11",4938.32442496117,0.743715517245651,0.216721454460934,3.43166540246578,0.000599887191617187,0.0335077866430792,"UP",1389899,1462689,"+",63.85,4089,2007,"BR serine/threonine kinase 2"
"ESRRA","11",835.428943161446,0.721628996165406,0.215998344611808,3.3409005863555,0.000835071181217991,0.0391415340870898,"UP",64305497,64316743,"+",57.13,2293,1521,"estrogen related receptor alpha"
"RASGRP2","11",740.358492115074,0.630846502434546,0.184856347846454,3.41263099581813,0.000643389964657058,0.0341250650991132,"UP",64726911,64745456,"-",55.63,2409,NA,"RAS guanyl releasing protein 2"
"PHRF1","11",5503.22747951407,0.520600458138053,0.132587152120698,3.9264774136195,8.61989825351805e-05,0.0131120037207288,"UP",576470,612222,"+",56.31,5278,4947,"PHD and ring finger domains 1"
"RNASEH2C","11",1339.79522003508,0.472188952604017,0.137552137481044,3.43279981868031,0.000597382984090133,0.0335077866430792,"UP",65714005,65720818,"-",55.55,1807,NA,"ribonuclease H2 subunit C"
"SBF2","11",5206.0292892084,-0.371809145643653,0.113113747822585,-3.28703763071153,0.00101247303151827,0.0435981079790368,"DOWN",9776776,10304877,"-",38.48,9215,5421,"SET binding factor 2"
"ZBED5","11",1539.94246931234,-0.391985785028086,0.122262481399258,-3.20610035508788,0.0013454705572015,0.0497505363238076,"DOWN",10812074,10858796,"-",40.77,3677,NA,"zinc finger BED-type containing 5"
"CEP57","11",983.604769911058,-0.418955769627065,0.118359058415924,-3.53970177892779,0.000400579413977605,0.0280011956834172,"DOWN",95789965,95832693,"+",37.69,1647,1422,"centrosomal protein 57"
"POLD3","11",505.368263051999,-0.501454923892661,0.126863716178668,-3.95270561983568,7.72724785771196e-05,0.01221511220174,"DOWN",74493851,74669117,"+",41.72,513,333,"DNA polymerase delta 3, accessory subunit"
"EIF3F","11",3246.7140698496,-0.581191819806917,0.150835675837391,-3.85314559423909,0.000116610003262452,0.0150017528665195,"DOWN",7970251,8001862,"+",41.38,7540,1074,"eukaryotic translation initiation factor 3 subunit F"
"RBM7","11",359.678568499423,-0.60950338372238,0.189698884429007,-3.21300457594668,0.00131354196776823,0.0494093016131114,"DOWN",114400030,114414203,"+",38.27,4243,801,"RNA binding motif protein 7"
"PRMT3","11",941.542509994372,-0.624941191651302,0.161942709962192,-3.85902639147637,0.000113839644976255,0.0150017528665195,"DOWN",20387558,20509338,"+",36,2530,141,"protein arginine methyltransferase 3"
"NPAT","11",1227.34462631225,-0.647600812223019,0.17006580438332,-3.80794254654134,0.000140127817950887,0.0166952285958628,"DOWN",108155280,108222638,"-",40.14,8048,4284,"nuclear protein, coactivator of histone transcription"
"ZW10","11",652.651435411778,-0.669551079746704,0.152968641124365,-4.37704796764424,1.202975071744e-05,0.00440835683109096,"DOWN",113733187,113773735,"-",39.08,2873,2340,"zw10 kinetochore protein"
"PLAAT4","11",707.357512685506,-0.995989937925852,0.300845678545332,-3.31063401921452,0.000930848655314384,0.0415005651099349,"DOWN",63536808,63548808,"+",47.9,758,495,"phospholipase A and acyltransferase 4"
"TMEM123","11",3158.23523742938,-1.00353511910766,0.265403386770389,-3.7811692281676,0.000156093518026997,0.0172869140388006,"DOWN",102396332,102470384,"-",40.62,3304,627,"transmembrane protein 123"
"NLRP14","11",36.7753454906502,-1.24764291992791,0.389335109874433,-3.20454767187654,0.00135274886493222,0.0497984536487835,"DOWN",7020479,7071526,"+",37.29,3813,3282,"NLR family pyrin domain containing 14"
"SCARNA11","12",22.4847013569839,2.37888428776076,0.503571093967493,4.72402867491503,2.31217793122963e-06,0.00233009731019666,"UP",6581474,6581609,"-",51.47,136,NA,"small Cajal body-specific RNA 11"
"KRT8P19","12",25.2020834813344,2.32662093956003,0.68883933011535,3.37759596155816,0.00073122434400122,0.0365400660826725,"UP",61879318,61880772,"+",56.08,1455,NA,"keratin 8 pseudogene 19"
"ENSG00000280287","12",532.264834144147,1.6215795955298,0.500096199685196,3.24253532930377,0.00118471258795394,0.0470068980468029,"UP",132550729,132554947,"+",63.14,4219,NA,"novel transcript"
"ENSG00000280381","12",219.956506822434,1.47407228554709,0.423297696531716,3.48235366652094,0.000497026786367626,0.031223610013214,"UP",123087256,123092821,"-",49.23,5566,NA,"novel transcript"
"RNU4-2","12",6862.03475368669,1.2363189531645,0.333088479720305,3.71168331670503,0.000205885477597495,0.019918184644692,"UP",120291759,120291903,"-",45.52,145,NA,"RNA, U4 small nuclear 2"
"WNT1","12",87.4282793185976,1.13334804623712,0.26004666736306,4.35824868562847,1.31107358847364e-05,0.00466318026629758,"UP",48978322,48982620,"+",62.64,2422,1113,"Wnt family member 1"
"FBRSL1","12",4428.58431485968,1.12599121456896,0.290305270139922,3.87864544803563,0.000105039716387743,0.0141861129797448,"UP",132489551,132585188,"+",62.75,5568,3138,"fibrosin like 1"
"IQSEC3","12",5663.04407416642,1.12258077289212,0.291179734270853,3.85528469453133,0.000115595027538708,0.0150017528665195,"UP",66767,178455,"+",52.3,7087,3549,"IQ motif and Sec7 domain ArfGEF 3"
"MMP17","12",2500.23404430041,0.940127617507989,0.271724464910658,3.45985635786273,0.000540463611790644,0.0325976381914427,"UP",131828393,131851783,"+",61.93,1870,1230,"matrix metallopeptidase 17"
"RAPGEF3","12",3963.34642115775,0.810578665145513,0.241993685491176,3.34958601709081,0.000809324220825236,0.0388023289003942,"UP",47734363,47771040,"-",54.34,6300,2772,"Rap guanine nucleotide exchange factor 3"
"KMT2D","12",13063.319032121,0.794426090786614,0.203837990940466,3.89734066314771,9.72547685364001e-05,0.0139987095991824,"UP",49018975,49060794,"-",54.55,20686,16662,"lysine methyltransferase 2D"
"POU6F1","12",2544.60622432511,0.731148111379361,0.211377464525888,3.4589690675839,0.00054224717476842,0.0326119191010216,"UP",51186936,51218062,"-",50.3,5157,747,"POU class 6 homeobox 1"
"NCOR2","12",25657.836064723,0.723466103299063,0.166252355289336,4.35161415933017,1.35138926886769e-05,0.00473691316765709,"UP",124324415,124567612,"-",57.38,8520,7377,"nuclear receptor corepressor 2"
"FBXL14","12",1669.58246157137,0.650538331007428,0.189746122992249,3.42846705244145,0.000607000208091874,0.0337700713763642,"UP",1565993,1594581,"-",46.72,2527,1257,"F-box and leucine rich repeat protein 14"
"PGAM5","12",1624.66158949447,0.489394199474912,0.142398139165304,3.43680192974147,0.000588625885867538,0.0335077866430792,"UP",132710819,132722734,"+",55.09,1182,768,"PGAM family member 5, mitochondrial serine/threonine protein phosphatase"
"AACS","12",3231.54929300969,0.48889699593127,0.136727788379979,3.5756959263656,0.000349297461796052,0.0259144429785255,"UP",125065434,125143333,"+",51.2,1235,657,"acetoacetyl-CoA synthetase"
"ARID2","12",2343.54091865228,-0.447029209302426,0.110572755261327,-4.04285131763173,5.28051074829987e-05,0.00974919335560158,"DOWN",45729706,45908040,"+",36.08,735,NA,"AT-rich interaction domain 2"
"EIF2B1","12",1470.88797438146,-0.477154341504474,0.133477057662902,-3.57480416379519,0.000350490141366729,0.0259234084376015,"DOWN",123620406,123633766,"-",45.42,2397,918,"eukaryotic translation initiation factor 2B subunit alpha"
"CCNT1","12",1855.83741975568,-0.48685746125465,0.135322609683948,-3.59775400719603,0.000320976974889314,0.0246171605015598,"DOWN",48688458,48716998,"-",40.95,6788,2181,"cyclin T1"
"ITPR2","12",7365.37325257866,-0.503962593274293,0.141477385104453,-3.56214240814684,0.000367840750167757,0.0263993957969061,"DOWN",26335352,26833194,"-",38.26,12564,8106,"inositol 1,4,5-trisphosphate receptor type 2"
"ATF7IP","12",4801.38766553506,-0.554667181563398,0.125771040586758,-4.41013431212555,1.03306523958516e-05,0.00433091704331014,"DOWN",14365676,14502931,"+",36.09,2298,NA,"activating transcription factor 7 interacting protein"
"COPZ1","12",1177.35918257962,-0.571001333420785,0.154290058432945,-3.70083036600148,0.000214895103427435,0.0203821685156704,"DOWN",54301202,54351846,"+",46.59,537,277,"COPI coat complex subunit zeta 1"
"MDM1","12",801.986848127361,-0.581230654765742,0.160804436755291,-3.6145187688462,0.000300906018054256,0.0237059053832581,"DOWN",68272443,68332381,"-",38.66,393,92,"Mdm1 nuclear protein"
"FRS2","12",3132.42788022493,-0.590195627009527,0.182444738862264,-3.23492817984241,0.00121673332230964,0.0475410535272712,"DOWN",69470349,69579793,"+",37.9,611,108,"fibroblast growth factor receptor substrate 2"
"NEMP1","12",474.926460906566,-0.60085123519118,0.177329678027344,-3.38832868742101,0.00070319941105625,0.0356144912537103,"DOWN",57055643,57088063,"-",44.16,5370,1116,"nuclear envelope integral membrane protein 1"
"TULP3","12",832.051160208325,-0.642324883752329,0.178685643491209,-3.59472015323901,0.000324740445921735,0.0247765691642368,"DOWN",2877223,2941138,"+",44.99,978,513,"TUB like protein 3"
"TMBIM4","12",441.376984148418,-0.680836641598111,0.18280346644614,-3.72441866029224,0.00019576581728118,0.0193256818643372,"DOWN",66135846,66170027,"-",38.06,2876,717,"transmembrane BAX inhibitor motif containing 4"
"WASHC4","12",2674.0573222598,-0.693376873431487,0.208167885382721,-3.33085419086953,0.000865799401343411,0.0401153722622447,"DOWN",105107324,105169130,"+",35.27,576,125,"WASH complex subunit 4"
"ZNF268","12",1201.96415548003,-0.718888278472326,0.144573868067562,-4.97246347546278,6.61074288230202e-07,0.00146638941781651,"DOWN",133181409,133214832,"+",41.98,13390,2844,"zinc finger protein 268"
"ALG10B","12",648.310023612881,-0.730526151559651,0.20088772634073,-3.63648971924044,0.000276378668482621,0.0226206258044224,"DOWN",38316762,38329721,"+",33.73,10050,1422,"ALG10 alpha-1,2-glucosyltransferase B"
"NEDD1","12",342.548599522869,-0.799541119952444,0.200933601651366,-3.97913098347634,6.91676280135408e-05,0.0114581387064075,"DOWN",96907224,96953780,"+",35.02,3366,1983,"NEDD1 gamma-tubulin ring complex targeting factor"
"RHNO1","12",376.66239498635,-0.825569721692015,0.235552734867657,-3.50481908926191,0.000456917655457758,0.0306604124873056,"DOWN",2876258,2889524,"+",47.54,516,NA,"RAD9-HUS1-RAD1 interacting nuclear orphan 1"
"CD4","12",920.532076663167,-0.904398110674446,0.238566356414675,-3.79097088234196,0.000150059547621309,0.0170391559566619,"DOWN",6786858,6820799,"+",48.56,577,NA,"CD4 molecule"
"ENSG00000250790","12",70.3666645639382,-0.907948385389768,0.27466105636285,-3.30570484732387,0.000947378251693755,0.041889013520046,"DOWN",132911470,132914732,"+",39.2,3263,NA,"novel transcript"
"LRRC23","12",581.242092151301,-0.920067499684489,0.218290238768859,-4.21488154886632,2.49909318864366e-05,0.00664888164890237,"DOWN",6873569,6914241,"+",47.35,1387,693,"leucine rich repeat containing 23"
"SPX","12",1347.30965438589,-0.996235868730339,0.304971930643322,-3.2666477423966,0.0010882900444302,0.0452257440113208,"DOWN",21526296,21541249,"+",38.71,2280,351,"spexin hormone"
"DBX2","12",286.481683155772,-1.14199775450414,0.33634417317142,-3.39532492487125,0.000685471978427649,0.0351992043954376,"DOWN",45014672,45051099,"-",37.28,2806,1020,"developing brain homeobox 2"
"MGST1","12",1331.18088647966,-1.15040663525477,0.350954978334965,-3.27793223140085,0.00104570497611346,0.0441813295535053,"DOWN",16347142,16609259,"+",36.94,298,233,"microsomal glutathione S-transferase 1"
"LYZ","12",115.45817004548,-1.40199793545034,0.430486684442668,-3.25677421884824,0.00112686026931682,0.0460375717461092,"DOWN",69348381,69354234,"+",36.54,1490,447,"lysozyme"
"CLEC9A","12",65.8774054470575,-1.65663812320782,0.488962413741619,-3.38806844176622,0.000703866981694928,0.0356144912537103,"DOWN",10030678,10066031,"+",36.89,1733,726,"C-type lectin domain containing 9A"
"MFAP1P1","13",206.684102189504,1.81599127556763,0.543855733134731,3.33910477526905,0.000840488565616567,0.0393192581199271,"UP",30541643,30542897,"-",54.02,1255,NA,"microfibril associated protein 1 pseudogene 1"
"HMGN1P24","13",21.7071770565182,1.73196852904929,0.539599856350199,3.20972755768349,0.00132860835164406,0.0496488303784008,"UP",95809310,95809607,"-",47.65,298,NA,"high mobility group nucleosome binding domain 1 pseudogene 24"
"SNORA31","13",121.840627040639,1.20867026537292,0.353389250527351,3.42022363037149,0.00062569676426578,0.0340069706528812,"UP",45337480,45337609,"-",43.08,130,NA,"small nucleolar RNA, H/ACA box 31"
"RN7SL49P","13",51.3970884058855,0.8182246330413,0.250643410101842,3.26449689105664,0.00109658666479634,0.0454049827352377,"UP",45002150,45002447,"+",53.69,298,NA,"RNA, 7SL, cytoplasmic 49, pseudogene"
"ZMYM2","13",5763.47671239497,-0.362201608308432,0.109559198555684,-3.30598994044615,0.000946414853965773,0.041889013520046,"DOWN",19958677,20091829,"+",37.61,1912,NA,"zinc finger MYM-type containing 2"
"CDC16","13",1687.07657065454,-0.481837928052482,0.134887533350444,-3.57214574308099,0.000354068263076699,0.025981615279286,"DOWN",114234887,114272723,"+",41.32,2211,1863,"cell division cycle 16"
"TGDS","13",181.837805348138,-0.819533310675315,0.225094784191632,-3.64083651968415,0.000271753656516148,0.0224960897760056,"DOWN",94574054,94596242,"-",36.97,1797,1053,"TDP-glucose 4,6-dehydratase"
"DCT","13",132.355672246215,-1.05655887133828,0.28637696590486,-3.68939892913485,0.000224784507366382,0.02104331887156,"DOWN",94436811,94479682,"-",39.87,5074,1560,"dopachrome tautomerase"
"ENSG00000285572","13",36.1888826240844,-1.85317313226555,0.542633692155736,-3.41514572179144,0.000637478972403947,0.0341250650991132,"DOWN",76552807,76846524,"-",38.96,1772,NA,"novel transcript"
"ENSG00000289594","13",21.2048380810824,-2.50631789162468,0.753853234511327,-3.32467617950775,0.000885212845366084,0.0407804911962364,"DOWN",100675033,100676887,"+",50.13,1854,NA,"novel transcript, antisense to TMTC4"
"RNA5SP389","14",102.722594510826,1.70310214693259,0.459632589034108,3.70535551126077,0.000211094439401681,0.0202035212129882,"UP",106636672,106636786,"+",52.17,115,NA,"RNA, 5S ribosomal pseudogene 389"
"ENSG00000282885","14",4681.24557390656,1.2127064493884,0.294772107320996,4.1140474938757,3.88781391019276e-05,0.00803680916512155,"UP",49860314,49868199,"-",46.45,1676,NA,"novel transcript"
"CRIP1","14",107.199918757292,1.15356541058109,0.349427363005686,3.30130245284288,0.000962370785661234,0.0420142596065029,"UP",105486317,105488947,"+",68.07,2241,NA,"cysteine rich protein 1"
"RN7SL587P","14",175.430428519204,1.00478891957414,0.283493684010229,3.54430795550947,0.000393645163071647,0.0277571484374661,"UP",77547566,77547846,"-",55.87,281,NA,"RNA, 7SL, cytoplasmic 587, pseudogene"
"ZNF219","14",1744.92793929085,1.000347282377,0.291468969361632,3.43208844690374,0.00059895218685602,0.0335077866430792,"UP",21090077,21104722,"-",55.48,3055,2169,"zinc finger protein 219"
"TMEM229B","14",1024.57488134597,0.976141880230818,0.202499139773346,4.82047420706774,1.43217373763806e-06,0.00176167776837869,"UP",67447084,67533739,"-",48.53,2812,504,"transmembrane protein 229B"
"CCDC85C","14",2085.48849258466,0.875193104658995,0.223527357461561,3.91537355694593,9.02643410404648e-05,0.0134695235595971,"UP",99500190,99604207,"-",56.1,16564,1260,"coiled-coil domain containing 85C"
"JDP2","14",1835.63862783297,0.874156695244602,0.25380546524702,3.44419965265057,0.000572752592601243,0.0332306369771273,"UP",75427716,75474111,"+",50,972,492,"Jun dimerization protein 2"
"ANKRD9","14",1864.14048451214,0.859928741612266,0.26135278513836,3.29029874756077,0.00100081064570629,0.0433792227187316,"UP",102501767,102509799,"-",59.94,6705,954,"ankyrin repeat domain 9"
"PABPN1","14",2197.74523344273,0.851684365821878,0.215556442360702,3.95109678233003,7.77938543851097e-05,0.0122176763776511,"UP",23321457,23326163,"+",50.18,1811,921,"poly(A) binding protein nuclear 1"
"CCDC177","14",1093.88732794966,0.837441830475215,0.188043538624531,4.4534464550114,8.45027888524613e-06,0.00393035471381852,"UP",69569799,69574871,"-",62.23,4182,2124,"coiled-coil domain containing 177"
"CEP170B","14",12385.513484054,0.775646777594387,0.212500187374017,3.6500992642853,0.000262138985316045,0.0223242728832883,"UP",104865268,104896747,"+",64.32,6727,4665,"centrosomal protein 170B"
"ZFHX2","14",2119.85853803003,0.765567797315429,0.226793097650547,3.37562212098293,0.000736489982873688,0.0365764819831274,"UP",23520857,23556192,"-",52.73,9296,7719,"zinc finger homeobox 2"
"VASH1","14",2953.03564740418,0.65786684323597,0.173069727097565,3.80116646780814,0.000144016501894739,0.0168424372117324,"UP",76761468,76783015,"+",55.57,6449,1098,"vasohibin 1"
"TRAF3","14",3437.81954730269,0.640712593460515,0.170481158168874,3.75826044556691,0.000171098738389127,0.0179073354849434,"UP",102777449,102911500,"+",45.84,7806,1707,"TNF receptor associated factor 3"
"PACS2","14",11021.8598790238,0.553885250272975,0.151473538039487,3.65664694600706,0.000255535949528797,0.0222549473921363,"UP",105300563,105398147,"+",57.4,2944,2445,"phosphofurin acidic cluster sorting protein 2"
"AP5M1","14",2308.71609575535,-0.505003036151567,0.151107351461058,-3.34201500634278,0.00083172564017006,0.0390604200643749,"DOWN",57268924,57298742,"+",35.15,11675,1473,"adaptor related protein complex 5 subunit mu 1"
